Date,AXISBANK.NS,BAJAJHLDNG.NS,BALKRISHNA.NS,CDSL.NS,CIPLA.NS,EIDPARRY.NS,HCL-INSYS.NS,HDFCBANK.NS,ICICIBANK.NS,ICRA.NS,IEX.NS,INFY.NS,IPCALAB.NS,ITC.NS,KOTAKBANK.NS,M&M.NS,MAHSCOOTER.NS,MARUTI.NS,MCX.NS,MOTILALOFS.NS,NH.NS,POWERGRID.NS,SWARAJENG.NS,ZYDUSWELL.NS
2022-12-28,922.0899047851562,5706.63525390625,30.248294830322266,547.1437377929688,1059.2447509765625,560.3851928710938,16.350000381469727,1589.61474609375,876.752197265625,4415.0927734375,133.9031524658203,1434.1397705078125,846.0146484375,311.9133605957031,1816.6114501953125,1217.6256103515625,4232.4853515625,8264.4814453125,1535.3612060546875,679.9758911132812,750.1746826171875,144.57669067382812,1449.7926025390625,1500.845458984375
2022-12-29,931.9120483398438,5703.95458984375,29.038362503051758,547.2172241210938,1060.9520263671875,554.9727172851562,16.549999237060547,1600.8311767578125,885.62744140625,4437.8388671875,133.9031524658203,1441.16748046875,847.9058227539062,312.79949951171875,1815.26416015625,1227.3485107421875,4277.4892578125,8278.9580078125,1532.3974609375,677.9161376953125,753.5964965820312,144.57669067382812,1461.410888671875,1484.6876220703125
2022-12-30,931.1143798828125,5596.826171875,27.621013641357422,545.6028442382812,1049.635498046875,559.4994506835938,16.5,1588.00537109375,868.8521118164062,4467.40478515625,134.2868194580078,1432.2879638671875,839.14697265625,309.2550048828125,1823.747802734375,1214.5631103515625,4355.82080078125,8238.5234375,1535.4599609375,673.2080078125,754.2412719726562,143.20298767089844,1444.7733154296875,1498.26025390625
2023-01-02,938.9421997070312,5465.765625,27.759292602539062,565.390869140625,1044.7579345703125,574.162353515625,16.5,1588.5416259765625,880.1657104492188,5021.94580078125,136.44497680664062,1447.292724609375,832.7770385742188,310.46759033203125,1821.5521240234375,1227.8345947265625,4448.61669921875,8247.0615234375,1440.12353515625,681.4472045898438,742.7359008789062,144.10763549804688,1461.31787109375,1521.42822265625
2023-01-03,959.5838012695312,5517.77099609375,26.860485076904297,564.1434326171875,1049.5869140625,566.6340942382812,16.799999237060547,1598.92919921875,879.0928344726562,4802.4677734375,136.82867431640625,1445.9156494140625,845.9649658203125,308.83526611328125,1829.3370361328125,1214.660400390625,4434.10400390625,8226.8935546875,1460.1787109375,697.43505859375,743.5294189453125,144.4761962890625,1475.7247314453125,1505.6181640625
2023-01-04,954.7474365234375,5573.966796875,25.546844482421875,555.0443725585938,1040.8070068359375,553.2998046875,16.399999618530273,1570.3515625,876.8984375,4697.06298828125,134.7664031982422,1419.5623779296875,851.7376708984375,305.0109558105469,1817.2603759765625,1201.923583984375,4403.47119140625,8266.19921875,1460.7716064453125,703.46728515625,723.8414916992188,141.4271697998047,1462.990966796875,1497.66357421875
2023-01-05,946.8697509765625,5544.1875,24.302343368530273,551.693359375,1061.732421875,545.7715454101562,16.600000381469727,1560.2568359375,857.4411010742188,4741.3388671875,134.71844482421875,1400.94873046875,854.3255004882812,311.02728271484375,1816.811279296875,1217.9173583984375,4330.6240234375,8303.7861328125,1444.322265625,692.6289672851562,718.3863525390625,139.91943359375,1466.8946533203125,1495.177734375
2023-01-06,937.2470703125,5537.02294921875,25.304859161376953,546.581298828125,1050.02587890625,545.8699951171875,16.399999618530273,1555.0875244140625,848.6145629882812,4646.50439453125,133.4714813232422,1375.5927734375,850.39404296875,312.5196838378906,1783.3753662109375,1229.8277587890625,4232.15380859375,8227.1875,1426.5887451171875,688.9507446289062,706.881103515625,139.4503631591797,1472.75048828125,1481.15771484375
2023-01-09,956.0438232421875,5691.57470703125,25.5814151763916,541.2000732421875,1060.8543701171875,547.73974609375,16.450000762939453,1558.1109619140625,851.7843017578125,4640.36767578125,135.62966918945312,1409.7332763671875,870.9969482421875,315.31793212890625,1808.42724609375,1274.0174560546875,4259.572265625,8221.2509765625,1420.512939453125,699.9853515625,713.97265625,140.1204376220703,1479.76806640625,1497.017333984375
2023-01-10,949.4624633789062,5711.7529296875,24.682607650756836,539.2677001953125,1052.3182373046875,542.1796875,17.299999237060547,1529.631103515625,840.08056640625,4586.35009765625,135.91741943359375,1395.773193359375,867.5631713867188,310.9806213378906,1792.1085205078125,1278.44140625,4201.89990234375,8138.95947265625,1439.1356201171875,696.1600341796875,728.3046875,141.92977905273438,1502.3541259765625,1489.460205078125
